type,term,level,pos,definition_url,voice_url
word,agricultural,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/agricultural,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/agr/agric/agricultural__us_1.ogg
word,agriculture,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/agriculture,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/agr/agric/agriculture__us_1.ogg
word,ah,a2,exclamation,https://www.oxfordlearnersdictionaries.com/definition/english/ah_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ah_/ah__u/ah__us_2.ogg
word,ahead,b1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/ahead,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ahe/ahead/ahead__us_1.ogg
word,aid,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/aid_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/aid/aid__/aid__us_1.ogg
word,aid,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/aid_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/aid/aid__/aid__us_1.ogg
word,aide,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/aide,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/aid/aide_/aide__us_1.ogg
word,aids,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/aids,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/aid/aids_/aids__us_1.ogg
word,aim,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/aim_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/aim/aim__/aim__us_1.ogg
word,aim,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/aim_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/aim/aim__/aim__us_1.ogg
word,air,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/air_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/air/air__/air__us_1.ogg
word,aircraft,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/aircraft,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/air/aircr/aircraft__us_1.ogg
word,airline,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/airline,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/air/airli/airline__us_1.ogg
word,airport,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/airport,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/air/airpo/airport__us_1.ogg
word,alarm,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/alarm_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ala/alarm/alarm__us_1.ogg
word,alarm,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/alarm_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ala/alarm/alarm__us_1.ogg
word,albeit,c1,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/albeit,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alb/albei/albeit__us_1_rr.ogg
word,album,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/album,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alb/album/album__us_2.ogg
word,alcohol,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/alcohol,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alc/alcoh/alcohol__us_1_rr.ogg
word,alcoholic,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/alcoholic_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alc/alcoh/alcoholic__us_2_rr.ogg
word,alert,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/alert_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ale/alert/alert__us_1.ogg
word,alert,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/alert_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ale/alert/alert__us_1.ogg
word,alert,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/alert_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ale/alert/alert__us_1.ogg
word,alien,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/alien_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ali/alien/alien__us_1_rr.ogg
word,alien,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/alien_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ali/alien/alien__us_1_rr.ogg
word,align,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/align,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ali/align/align__us_1.ogg
word,alignment,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/alignment,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ali/align/alignment__us_1.ogg
word,alike,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/alike_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ali/alike/alike__us_1.ogg
word,alike,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/alike_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ali/alike/alike__us_1.ogg
word,alive,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/alive,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ali/alive/alive__us_2.ogg
word,all,a2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/all_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/all__/all__us_1.ogg
word,all,a1,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/all_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/all__/all__us_1.ogg
word,all,a1,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/all_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/all__/all__us_1.ogg
word,all right,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/all-right_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/all_r/all_right_1_us_3.ogg
word,all right,a2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/all-right_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/all_r/all_right_1_us_3.ogg
word,all right,a2,exclamation,https://www.oxfordlearnersdictionaries.com/definition/english/all-right_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/all_r/all_right_1_us_3.ogg
word,allegation,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/allegation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/alleg/allegation__us_1.ogg
word,allege,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/allege,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/alleg/allege__us_1.ogg
word,allegedly,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/allegedly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/alleg/allegedly__us_1.ogg
word,alliance,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/alliance,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/allia/alliance__us_1.ogg
word,allocate,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/allocate,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/alloc/allocate__us_1.ogg
word,allocation,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/allocation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/alloc/allocation__us_1.ogg
word,allow,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/allow,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/allow/allow__us_2.ogg
word,allowance,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/allowance,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/allow/allowance__us_1.ogg
word,ally,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ally_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/all/ally_/ally__us_1.ogg
word,almost,a2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/almost,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alm/almos/almost__us_1_rr.ogg
word,alone,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/alone,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alo/alone/alone__us_1.ogg
word,alone,a2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/alone,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alo/alone/alone__us_1.ogg
word,along,a2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/along_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alo/along/along__us_2.ogg
word,along,a2,preposition,https://www.oxfordlearnersdictionaries.com/definition/english/along_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alo/along/along__us_2.ogg
word,alongside,b2,preposition,https://www.oxfordlearnersdictionaries.com/definition/english/alongside_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alo/along/alongside__us_2.ogg
word,already,a2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/already,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alr/alrea/already__us_3.ogg
word,also,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/also,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/als/also_/also__us_3.ogg
word,alter,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/alter,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alt/alter/alter__us_4.ogg
word,alternative,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/alternative_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alt/alter/alternative__us_1.ogg
word,alternative,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/alternative_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alt/alter/alternative__us_1.ogg
word,although,a2,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/although,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alt/altho/although__us_3.ogg
word,altogether,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/altogether_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alt/altog/altogether__us_1_rr.ogg
word,aluminium,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/aluminium,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alu/alumi/aluminium__us_1.ogg
word,always,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/always,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/alw/alway/always__us_1_rr.ogg
word,amateur,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/amateur_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ama/amate/amateur__us_1.ogg
word,amateur,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/amateur_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ama/amate/amateur__us_1.ogg
word,amazed,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/amazed,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ama/amaze/amazed__us_2.ogg
word,amazing,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/amazing,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ama/amazi/amazing__us_2.ogg
word,ambassador,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ambassador,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/amb/ambas/ambassador__us_1_rr.ogg
word,ambition,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ambition_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/amb/ambit/ambition__us_2.ogg
word,ambitious,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/ambitious,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/amb/ambit/ambitious__us_2.ogg
word,ambulance,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ambulance,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/amb/ambul/ambulance__us_1.ogg
word,amend,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/amend,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ame/amend/amend__us_1.ogg
word,amendment,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/amendment,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ame/amend/amendment__us_1.ogg
word,amid,c1,preposition,https://www.oxfordlearnersdictionaries.com/definition/english/amid,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ami/amid_/amid__us_1.ogg
word,among,a2,preposition,https://www.oxfordlearnersdictionaries.com/definition/english/among,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/amo/among/among__us_2.ogg
word,amount,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/amount_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/amo/amoun/amount__us_1.ogg
word,amount,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/amount_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/amo/amoun/amount__us_1.ogg
word,amusing,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/amusing,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/amu/amusi/amusing__us_1.ogg
word,analogy,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/analogy,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ana/analo/analogy__us_1.ogg
word,analyse,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/analyse,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ana/analy/analyse__us_2.ogg
word,analysis,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/analysis,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ana/analy/analysis__us_2.ogg
word,analyst,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/analyst,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ana/analy/analyst__us_1.ogg
word,ancestor,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ancestor,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/anc/ances/ancestor__us_1.ogg
word,anchor,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/anchor_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/anc/ancho/anchor__us_1.ogg
word,ancient,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/ancient,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/anc/ancie/ancient__us_1.ogg
word,and,a1,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/and,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/and/and__/and__us_1.ogg
word,angel,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/angel,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ang/angel/angel__us_1.ogg
word,anger,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/anger_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ang/anger/anger__us_2.ogg
word,angle,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/angle_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/a/ang/angle/angle__us_1.ogg
